Features,Architecture,R2_train,R2_test,RMSE_test
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '波能_log1p', '尖峰週期_BC')","(6, 6)",0.4905712972715759,-0.3108922433314998,11544.517863266658
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '波能_log1p', '尖峰週期_BC')","(12, 12)",0.13776094490693092,-0.19641040798140996,11028.90496454799
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '波能_log1p', '尖峰週期_BC')","(20, 20)",0.5055818602348221,0.04761671343634799,9840.069954157952
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.5802801187226477,-0.05765414633650989,10369.651031381623
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.13319680948673873,-0.2023061795348211,11056.046149936557
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.5953985944156862,0.23935741982801217,8793.922215024268
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2')","(6, 6)",0.4998647317981111,-0.45221986635028233,12150.90121201676
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2')","(12, 12)",-0.11421653934286957,-0.4614059505910313,12189.271175022399
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2')","(20, 20)",0.6168830119598765,0.04901995519129121,9832.818101278413
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '波能_log1p')","(6, 6)",-0.25872354300998146,-0.6123682862864237,12803.37385423293
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '波能_log1p')","(12, 12)",-0.2024281136929682,-0.5860650562601089,12698.511064389197
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '波能_log1p')","(20, 20)",0.5634504795092565,-0.12201426706558172,10680.497749706321
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '功率_log1p')","(6, 6)",0.02452785399232238,-0.060230140508958696,10382.271374071399
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '功率_log1p')","(12, 12)",-0.17499707909297224,-0.5677146391077055,12624.837885696557
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '功率_log1p')","(20, 20)",0.5986102547500289,0.023778846503551998,9962.455860796304
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '尖峰週期_BC')","(6, 6)",0.4680949294018234,0.3169037073618458,8333.611824499747
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '尖峰週期_BC')","(12, 12)",-0.06116844906445684,-0.454433471589911,12160.158438553535
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '尖峰週期_BC')","(20, 20)",0.5727766552774098,0.19768487609844987,9031.602032968824
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '潮位_BC2', '波能_log1p')","(6, 6)",-1.2192117039020358,-2.277640716937971,18254.62754184828
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '潮位_BC2', '波能_log1p')","(12, 12)",0.016602571716006986,-0.48966779549084105,12306.569756987183
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '潮位_BC2', '波能_log1p')","(20, 20)",0.524468294862352,-0.44776045070667236,12132.23062977345
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '潮位_BC2', '功率_log1p')","(6, 6)",-1.2950253141180363,-1.994725590945904,17449.011148449994
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '潮位_BC2', '功率_log1p')","(12, 12)",0.022786653376226873,-0.47770363722564313,12257.050470137483
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '潮位_BC2', '功率_log1p')","(20, 20)",0.536167245055245,-0.24865087576882217,11267.117314785753
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '潮位_BC2', '尖峰週期_BC')","(6, 6)",-0.26079037314834097,-0.8629028961368184,13762.185651140167
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '潮位_BC2', '尖峰週期_BC')","(12, 12)",0.07101101924277564,-0.39785460133668704,11921.291387657413
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '潮位_BC2', '尖峰週期_BC')","(20, 20)",0.5800604109651666,-0.028976786636989882,10228.102977428829
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '波能_log1p', '功率_log1p')","(6, 6)",-0.12114204136106177,-0.4043629308286578,11949.01157791736
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '波能_log1p', '功率_log1p')","(12, 12)",-0.012604889678809128,-0.5730951990917343,12646.484208009635
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '波能_log1p', '功率_log1p')","(20, 20)",0.4722758793540427,-0.3236021072327182,11600.348275328734
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '波能_log1p', '尖峰週期_BC')","(6, 6)",-0.983492449863743,-1.7002340098281326,16568.874358330915
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '波能_log1p', '尖峰週期_BC')","(12, 12)",0.018919440497026874,-0.45951449041765424,12181.380490769194
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '波能_log1p', '尖峰週期_BC')","(20, 20)",0.476282419116145,-0.10799687511187295,10613.57201445199
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '功率_log1p', '尖峰週期_BC')","(6, 6)",-1.245501889336066,-1.9446949786788386,17302.64355381589
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.020488703668605,-0.4870142010652707,12295.603821809773
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.5178328066202629,-0.06259930465797603,10393.864884944149
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '暴風半徑_YJ', '潮位_BC2', '波能_log1p')","(6, 6)",-0.877317118107751,-2.0643813480308824,17650.772132940507
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '暴風半徑_YJ', '潮位_BC2', '波能_log1p')","(12, 12)",-0.061395592557937695,-0.41398797259331555,11989.888955711991
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '暴風半徑_YJ', '潮位_BC2', '波能_log1p')","(20, 20)",0.5894928550931211,-0.17755332931216894,10941.644382950526
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '暴風半徑_YJ', '潮位_BC2', '功率_log1p')","(6, 6)",-0.754102529366321,-1.6925502642326,16545.28349313529
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '暴風半徑_YJ', '潮位_BC2', '功率_log1p')","(12, 12)",-0.04173389788047177,-0.3692539693494701,11798.704043775431
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '暴風半徑_YJ', '潮位_BC2', '功率_log1p')","(20, 20)",0.600481247285476,-0.05809547225044853,10371.8142708666
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '暴風半徑_YJ', '潮位_BC2', '尖峰週期_BC')","(6, 6)",-1.394964417418684,-2.214303892751271,18077.391781276612
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '暴風半徑_YJ', '潮位_BC2', '尖峰週期_BC')","(12, 12)",-0.07672511751218747,-0.424212308909389,12033.159426169894
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '暴風半徑_YJ', '潮位_BC2', '尖峰週期_BC')","(20, 20)",0.590798749367925,0.12940249638790646,9408.080222681348
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '暴風半徑_YJ', '波能_log1p', '功率_log1p')","(6, 6)",-0.07270515427087698,-0.32193613715854497,11593.045507381015
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '暴風半徑_YJ', '波能_log1p', '功率_log1p')","(12, 12)",-0.016525362028586343,-0.5131902191516362,12403.351915853995
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '暴風半徑_YJ', '波能_log1p', '功率_log1p')","(20, 20)",0.5714017086306056,-0.2513093624736358,11279.10527543976
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '暴風半徑_YJ', '波能_log1p', '尖峰週期_BC')","(6, 6)",-1.0604927357369238,-1.7432472884845795,16700.319601765423
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '暴風半徑_YJ', '波能_log1p', '尖峰週期_BC')","(12, 12)",-0.06424308695068537,-0.4775734505382021,12256.510531036865
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '暴風半徑_YJ', '波能_log1p', '尖峰週期_BC')","(20, 20)",0.5229384079419559,0.09342531849677971,9600.505400523178
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.3289403996200989,-0.12171330025381644,10679.065196199586
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(12, 12)",-0.0702454358651643,-0.5016667421046994,12356.033708442757
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.5455969702755028,0.14307111476652756,9333.93332627511
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '潮位_BC2', '波能_log1p', '功率_log1p')","(6, 6)",0.5140089338882561,-0.5583711803990195,12587.160131127837
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '潮位_BC2', '波能_log1p', '功率_log1p')","(12, 12)",-0.05414002750946523,-0.4406543426686591,12102.41941594238
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '潮位_BC2', '波能_log1p', '功率_log1p')","(20, 20)",0.4535094765271733,-0.13727280568284206,10752.8758223449
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(6, 6)",0.5230233962534372,-0.13534020058287322,10743.735579764209
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(12, 12)",-0.14085453200809828,-0.46874743405966246,12219.849683204753
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(20, 20)",0.40753219871273083,0.14739553334234246,9310.35208901193
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.6195270525932033,-0.10606374500373694,10604.309184784735
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(12, 12)",-0.14192196018336922,-0.4850067639873523,12287.301619020209
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.45855302773473217,0.187305328775363,9089.8351960724
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.40237749123750643,-0.6389649692758665,12908.54041510346
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.04989030082580581,-0.3079517360318309,11531.562642356928
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.5157469677154798,0.15735869725786966,9255.793877977936
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p')","(6, 6)",0.28873561926346214,-0.7421287839192046,13308.601813607185
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p')","(12, 12)",-0.10905799291764695,-0.8597809538741465,13750.649149479972
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p')","(20, 20)",0.6021678447213692,-0.010221555322566855,10134.460134977924
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p')","(6, 6)",0.3114051055640893,-0.7541212648863678,13354.330185519177
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p')","(12, 12)",-0.23500334968389014,-1.1106814084660228,14648.853832583633
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p')","(20, 20)",0.6076716947670131,0.13156202413361884,9396.404548797078
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '尖峰週期_BC')","(6, 6)",0.4257036266401951,-0.7558317246353654,13360.839564048403
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '尖峰週期_BC')","(12, 12)",0.17637434370233085,-0.5520972267798652,12561.796820957596
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '尖峰週期_BC')","(20, 20)",0.6381295390893845,0.09088023704148107,9613.971992949399
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p')","(6, 6)",0.3645831562740304,-0.6190765144177033,12829.980307901851
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p')","(12, 12)",-0.3223628655190678,-1.297512109389975,15283.443217299027
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p')","(20, 20)",0.6087087860627745,-0.06012109196262494,10381.73743305651
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '尖峰週期_BC')","(6, 6)",0.5320778792350946,-0.5063729659655083,12375.38046813202
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '尖峰週期_BC')","(12, 12)",0.1133506086837327,-0.5797070689789197,12673.033532505644
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '尖峰週期_BC')","(20, 20)",0.6086285490336437,0.032075731526369,9920.030163172964
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.4735698847067359,-0.7286856631304834,13257.154521324654
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(12, 12)",-0.19355206700602978,-1.125987317390082,14701.872021129037
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.624105053375855,0.006260309274591647,10051.44779417528
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(6, 6)",0.49497838419387163,-0.39095717355521553,11891.843428798487
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(12, 12)",-0.2029671829330464,-1.0575455467802537,14463.28793065587
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(20, 20)",0.6359233277322365,-0.49068354959909777,12310.764758934889
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(6, 6)",0.5443201427270775,-0.491823881627413,12315.472557460558
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(12, 12)",-0.20457976840735603,-1.1218108317647895,14687.424065035584
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(20, 20)",0.8437241046664126,-0.5663270007868373,12619.249308946728
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.5450191861818081,-0.5221908661765078,12440.185578098768
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(12, 12)",-0.20830827164475507,-1.1601651731706482,14819.576167252224
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.8644760037652883,-0.23423704646532095,11201.897441365494
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.4843549975813901,-0.7889291665971667,13486.177631669674
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(12, 12)",-0.16648103162177397,-0.951975140408527,14087.354529103632
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.793589243688727,-0.14755617829504253,10801.380891476292
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(6, 6)",0.50570904122028,-0.4725389971923657,12235.612253182113
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(12, 12)",-0.24985677910126403,-0.7748911670784142,13433.159371716234
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(20, 20)",0.7936362252027956,-0.6659152278357068,13014.238225634022
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(6, 6)",0.45646067505486254,-0.2112507837906099,11097.095889376556
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(12, 12)",-0.2578981184905935,-0.7670812832822136,13403.572465718597
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(20, 20)",0.7490957628898467,-0.2462369208163786,11256.220965702003
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.411129216011773,-0.5793184281798263,12671.474521679529
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(12, 12)",-0.2602891271607559,-0.8283993479183074,13634.142603092576
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.7733109148352855,-0.3468751568386108,11701.88900534412
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.3683288880718576,-0.8916400323311695,13867.92714335617
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(12, 12)",-0.16423930452725743,-0.599956440773072,12753.99912160223
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.7210990952325538,0.11115461462710607,9506.166446716601
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.3753082778986778,-0.9400317587754774,14044.190862872318
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(12, 12)",-0.008855540071426526,-0.40220272767445464,11939.818004893023
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.6762810653943181,-0.4632118455819738,12196.800139711642
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(6, 6)",0.4024723778620575,-0.8835810463046214,13838.354730483692
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(12, 12)",0.6128422847603059,-0.03446009490219737,10255.3190062671
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(20, 20)",0.7039268185814715,-0.3370986462180008,11659.341630858886
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(6, 6)",0.45711513858844555,-0.5927061073131488,12725.068413882444
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(12, 12)",0.841223654105191,-0.1471662233252149,10799.545508543386
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(20, 20)",0.7012968400532597,-0.05791521695709845,10370.930771171092
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.47904193156635977,-0.4944316851095023,12326.23197401031
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.8355650949601647,-0.10369255364521779,10592.93627010032
