Features,Architecture,R2_train,R2_test,RMSE_test
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(6, 6)",-0.009284726379232389,0.17666748632467832,12967.508937923958
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.339272680351848,0.3082893207340549,11885.875128345273
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.5216861262117445,0.5410448500253101,9681.75406753561
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(6, 6)",-0.27641929477539007,0.08718338705853246,13654.02490457915
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(12, 12)",0.3764858287430599,0.2399461832113352,12459.22690091647
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(20, 20)",0.1414579558640161,-0.05117194624793853,14652.300059639208
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(6, 6)",-0.2333501834543632,0.0985129398492578,13569.025903963151
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(12, 12)",0.4009725772690711,0.214425417546256,12666.67520191527
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(20, 20)",0.05526190801555064,-0.3042602195208255,16321.160931311264
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(6, 6)",-0.34381257492448514,0.10117293592386634,13548.992216466915
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.2950928668040963,0.22665713043174351,12567.67570534563
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.04432556999243398,-0.2568830448737327,16021.9863268009
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(6, 6)",-0.06157531983193487,0.09551494705164143,13591.569808664974
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.32510751204441946,0.03563494621952601,14034.264426498268
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.2951296144350646,0.28906072852867415,12049.948070777386
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.6022336973730905,0.28550458683553115,12080.047596940401
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.18626481592208488,0.26767244049702066,12229.863561117512
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.4457400035061815,0.38740161094436887,11185.53724191662
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.36069340136985384,0.5699906390940264,9371.473422211215
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.3715108529877229,0.09929055405611098,13563.172384726182
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.4533000151272416,0.42264269181500047,10859.035593592702
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.3874189988655533,0.5800185411059713,9261.556528811068
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.4790786428057128,0.05113431620736464,13921.027555919605
"('風速', '氣壓', 'wind_dir_sin', 'wind_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.48981763895357244,0.426165338966374,10825.857631876033
"('風速', '氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(6, 6)",0.2770507924083323,0.5277956064919822,9820.507568620855
"('風速', '氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(12, 12)",0.0556087842345907,0.35645496716941527,11464.58646856012
"('風速', '氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(20, 20)",-0.01719037252168243,-0.09417364029856534,14948.996730641393
"('風速', '氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(6, 6)",0.24391870695933138,0.5379725230991356,9714.10570277652
"('風速', '氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(12, 12)",0.031155315962757557,0.22268920599726172,12599.87603134685
"('風速', '氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(20, 20)",-0.05146614296345842,-0.19201901113943198,15603.086418258306
"('風速', '氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.11777266478160442,0.4392157862718574,10702.045984286091
"('風速', '氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.044670108750812565,0.20829556122902082,12715.998348685014
"('風速', '氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(20, 20)",-0.02952053311044711,-0.16001390021475115,15392.193684189191
"('風速', '氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.3762708592014701,0.34486497961339624,11567.36209522129
"('風速', '氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.12110377574138642,0.1241997468733852,13374.312177595346
"('風速', '氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.1829670762398644,-0.024096803584955362,14462.36866969378
"('風速', '氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.2919008931151871,0.23770953913807946,12477.545593778446
"('風速', '氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(12, 12)",-0.01200180199958778,0.32718108611590935,11722.44000483715
"('風速', '氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.27071736976512073,-0.011934854617093427,14376.236224673507
"('風速', '氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(6, 6)",-0.12578635296550544,0.16497531278732458,13059.260366681736
"('風速', '氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(12, 12)",-0.10972165108477405,0.2674006187302608,12232.133061053815
"('風速', '氣壓', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.29144973292359777,0.13359516380018133,13302.380213010085
"('風速', '氣壓', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.1286989003888349,0.4053591269913339,11020.37319132726
"('風速', '氣壓', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(12, 12)",-0.033119929415568405,0.13410595737120368,13298.45839045283
"('風速', '氣壓', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.4221407138198734,0.050304851463192635,13927.110861157103
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p')","(6, 6)",0.21863177833933356,-0.3974537262232609,16894.200377754674
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p')","(12, 12)",0.21353693009096164,-0.05608305540758307,14686.488182863752
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p')","(20, 20)",0.10112278201289593,0.08318092256655685,13683.926844249394
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p')","(6, 6)",-0.2447973932572054,-0.4081967501375694,16959.013729394817
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p')","(12, 12)",-0.27973503064539207,-0.11820822602511538,15112.289490026236
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p')","(20, 20)",0.19732912002290892,0.047058247573914413,13950.895985710384
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '尖峰週期_BC')","(6, 6)",-0.41631083494739873,-0.5024768996606348,17517.528174684903
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '尖峰週期_BC')","(12, 12)",0.20148599380537124,0.114989605016244,13444.452119495161
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '尖峰週期_BC')","(20, 20)",0.34996118068351123,0.06848419484431356,13793.168349528021
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p')","(6, 6)",-0.4661689200518657,-0.3305165144812787,16484.62445216338
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p')","(12, 12)",-0.09747297928023357,-0.02827679368445679,14491.853673886562
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p')","(20, 20)",0.10549062773508966,0.05083477168352213,13923.224725968379
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '尖峰週期_BC')","(6, 6)",-0.43235658343668315,-0.2104258282569269,15723.094113941912
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '尖峰週期_BC')","(12, 12)",0.0707371912056145,0.11861717253465098,13416.870106184344
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '尖峰週期_BC')","(20, 20)",0.1392756944078919,0.07089540374724568,13775.305120540042
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(6, 6)",-0.41558779844019256,-0.2073519846438403,15703.117237331422
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(12, 12)",-0.08702089561985193,0.08874763663704965,13642.320767943374
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.4276802271098349,0.19600860685442034,12814.292196012395
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(6, 6)",-0.33227439363688593,-0.303176270451994,16314.377398318682
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(12, 12)",-0.17000695511720187,-0.04990538265987965,14643.470075469271
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(20, 20)",0.0727749613692884,-0.09259419683577086,14938.203369733426
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(6, 6)",-0.3479491156321499,-0.1772788439702251,15506.314666087586
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(12, 12)",-0.20309799466285527,0.03856115571590846,14012.955899207722
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(20, 20)",0.016491323506745648,-0.12676252776883312,15169.983926389525
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(6, 6)",-0.384674617124257,-0.1977187508184477,15640.345670230854
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(12, 12)",-0.2983248466022115,0.04412912547344838,13972.320445439744
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.06358770055199991,-0.08359081396458246,14876.52787157547
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(6, 6)",-0.24632043950236526,-0.37867219596164614,16780.288816698972
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.060418108882055566,0.07594235916841763,13737.840005061662
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '降雨_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.1486484913683569,0.03326933047873282,14051.467114264786
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(6, 6)",-0.308039397250063,-0.15034015444201887,15327.878979908457
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(12, 12)",-0.23833515455372778,-0.030705700964018146,14508.959285614668
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(20, 20)",0.06534370001749579,-0.04960804606160507,14641.396389609445
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(6, 6)",-0.2771132588370102,0.0009812810593792243,14284.19386567331
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(12, 12)",-0.1992165198686897,0.03961967552881418,14005.239820082736
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(20, 20)",0.02339112342539973,-0.10294546511511049,15008.799037874263
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(6, 6)",-0.4628336575735703,-0.0416086787008938,14585.496514279675
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(12, 12)",-0.13173705392533575,0.03536521114224889,14036.226996956533
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.016780566041097678,-0.08754746706689298,14903.663403442855
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(6, 6)",-0.30471779290473466,-0.15749456738328482,15375.470118870873
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(12, 12)",-0.412552919741906,-0.21663436556917848,15763.366123574779
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.18233022408673638,-0.04327003928373774,14597.123776415685
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(6, 6)",-0.15667375752211266,-0.14543250291686305,15295.147665108942
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.06947812001752918,0.022732276376861482,14127.837815645138
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '波高_YJ', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.24961379617476764,-0.0901409998431002,14921.423604066431
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(6, 6)",-0.4514728966053738,-0.10025073194637191,14990.45296190003
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(12, 12)",0.29013805178821894,0.08624355257875249,13661.052176993078
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p')","(20, 20)",0.07538364437785461,-0.08632700727963338,14895.29851438929
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(6, 6)",-0.43478171224763273,-0.05029628175361078,14646.19583846494
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(12, 12)",0.291170075855851,0.05562294156870451,13888.061693722366
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '尖峰週期_BC')","(20, 20)",0.03692430237460054,-0.17504894231438484,15491.62233303484
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(6, 6)",-0.5117569900395393,-0.05589819101395177,14685.202712207503
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.26146225240235743,-0.028004206355636052,14489.932713723432
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '功率_log1p', '尖峰週期_BC')","(20, 20)",-0.013833056110007957,-0.1598254273029276,15390.943212359804
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.5398199263752506,0.16778373816560865,13037.28086794158
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.2707075678873033,-0.011515780587815438,14373.259090771367
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '暴風半徑_YJ', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.30575177613798543,0.15001974016419128,13175.689230061815
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.5309012028311438,-0.010504584620158797,14366.072937017263
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.31192617763166697,0.07649697301237313,13733.716701758762
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '降雨_YJ', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.2482889734236262,-0.04824356163887389,14631.87642908381
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(6, 6)",0.431711894688634,-0.045143561755939254,14610.224781613926
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(12, 12)",0.26040905641321166,0.03837192693225766,14014.334834620624
"('風速', 'wind_dir_sin', 'wind_dir_cos', 'wave_dir_sin', 'wave_dir_cos', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(20, 20)",0.3502160989588291,0.0867175317902591,13657.508620801276
"('風速', 'wind_dir_sin', 'wind_dir_cos', '波高_YJ', '降雨_YJ', '暴風半徑_YJ', '潮位_BC2', '波能_log1p', '功率_log1p', '尖峰週期_BC')","(6, 6)",-0.1085145392365392,-0.01600663173940786,14405.130408530957
